Sport,Sporting Event Name,athletes,country_name,athlete_full_name,Olympic Host,Olympic Name,Year
Speed skating,1000m men,,Russian Federation,Dmitry SHEPEL,Japan,Nagano 1998,1998
Speed skating,1500m men,,Russian Federation,Dmitry SHEPEL,Japan,Nagano 1998,1998
Speed skating,1000m men,,Japan,Hiroyasu SHIMIZU,Japan,Nagano 1998,1998
Speed skating,500m men,,Japan,Hiroyasu SHIMIZU,Japan,Nagano 1998,1998
Speed skating,1000m men,,People's Republic of China,Hin-Yu LI,Japan,Nagano 1998,1998
Speed skating,500m men,,People's Republic of China,Hin-Yu LI,Japan,Nagano 1998,1998
Speed skating,5000m women,,Netherlands,Barbara DE LOOR,Japan,Nagano 1998,1998
Speed skating,1500m women,,Netherlands,Barbara DE LOOR,Japan,Nagano 1998,1998
Speed skating,1500m women,,Japan,Aki TONOIKE,Japan,Nagano 1998,1998
Speed skating,1000m women,,Germany,Sabine VOELKER,Japan,Nagano 1998,1998
Speed skating,500m women,,Germany,Sabine VOELKER,Japan,Nagano 1998,1998
Figure skating,Individual women,,Japan,Shizuka ARAKAWA,Japan,Nagano 1998,1998
Figure skating,Individual women,,Russian Federation,Irina SLUTSKAYA,Japan,Nagano 1998,1998
Figure skating,Individual women,,Russian Federation,Elena SOKOLOVA,Japan,Nagano 1998,1998
Figure skating,Individual women,,Ukraine,Elena LIASHENKO,Japan,Nagano 1998,1998
Figure skating,Individual men,,Bulgaria,Ivan DINEV,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,People's Republic of China,Yang YANG (A),Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,People's Republic of China,Yang YANG (A),Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,Germany,Yvonne KUNZE,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,Germany,Yvonne KUNZE,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,Republic of Korea,Min Kyung CHOI,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Canada,Eric BEDARD,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Canada,Eric BEDARD,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Japan,Satoru TERAO,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Japan,Satoru TERAO,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Germany,Arian NACHBAR,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Germany,Arian NACHBAR,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Japan,Takafumi NISHITANI,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,People's Republic of China,JiaJun LI,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,People's Republic of China,JiaJun LI,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,Japan,Chikage TANAKA,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,Japan,Chikage TANAKA,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Italy,Fabio CARTA,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Italy,Fabio CARTA,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,United States of America,Rusty SMITH,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,United States of America,Rusty SMITH,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,Japan,Ikue TESHIGAWARA,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,Japan,Ikue TESHIGAWARA,Japan,Nagano 1998,1998
Figure skating,Individual men,,Russian Federation,Alexei YAGUDIN,Japan,Nagano 1998,1998
Figure skating,Individual men,,Japan,Takeshi HONDA,Japan,Nagano 1998,1998
Figure skating,Individual men,,United States of America,Todd ELDREDGE,Japan,Nagano 1998,1998
Figure skating,Individual men,,United States of America,Michael WEISS,Japan,Nagano 1998,1998
Figure skating,Individual men,,Canada,Elvis STOJKO,Japan,Nagano 1998,1998
Figure skating,Individual men,,Ukraine,Dmytro Dmytrenko,Japan,Nagano 1998,1998
Figure skating,Individual men,,Uzbekistan,Roman SKORNIAKOV,Japan,Nagano 1998,1998
Figure skating,Individual women,,United States of America,Michelle KWAN,Japan,Nagano 1998,1998
Figure skating,Individual women,,Russian Federation,Maria BUTYRSKAYA,Japan,Nagano 1998,1998
Figure skating,Individual women,,France,Laetitia HUBERT,Japan,Nagano 1998,1998
Figure skating,Individual women,,France,Vanessa GUSMEROLI,Japan,Nagano 1998,1998
Figure skating,Individual women,,Slovenia,Mojca KOPAC,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Canada,Marc GAGNON,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Canada,Marc GAGNON,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,France,Bruno LOSCOS,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,France,Bruno LOSCOS,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Sweden,Martin JOHANSSON,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Sweden,Martin JOHANSSON,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Australia,Steven BRADBURY,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Australia,Steven BRADBURY,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Republic of Korea,Dong-Sung KIM,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Republic of Korea,Dong-Sung KIM,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Great Britain,Nicky GOOCH,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Great Britain,Nicky GOOCH,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,Japan,Naoya TAMURA,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,People's Republic of China,Chunlu WANG,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,People's Republic of China,Chunlu WANG,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,Canada,Isabelle CHAREST,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,Canada,Isabelle CHAREST,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,United States of America,Amy PETERSON,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,United States of America,Amy PETERSON,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,People's Republic of China,Yang (S) Yang,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,People's Republic of China,Yang (S) Yang,Japan,Nagano 1998,1998
Short Track Speed Skating,500m women,,United States of America,Erin PORTER,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m women,,United States of America,Erin PORTER,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,People's Republic of China,Kai FENG,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,People's Republic of China,Kai FENG,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,Mongolia,Oktyabri Battulgyn,Japan,Nagano 1998,1998
Short Track Speed Skating,1000m men,,France,Ludovic MATHIEU,Japan,Nagano 1998,1998
Short Track Speed Skating,500m men,,France,Ludovic MATHIEU,Japan,Nagano 1998,1998
Speed skating,10000m men,,Italy,Roberto SIGHEL,Japan,Nagano 1998,1998
Speed skating,5000m men,,Italy,Roberto SIGHEL,Japan,Nagano 1998,1998
Speed skating,1500m men,,Germany,Frank DITTRICH,Japan,Nagano 1998,1998
Speed skating,10000m men,,Germany,Frank DITTRICH,Japan,Nagano 1998,1998
Speed skating,5000m men,,Germany,Frank DITTRICH,Japan,Nagano 1998,1998
Speed skating,1500m men,,Japan,Keiji SHIRAHATA,Japan,Nagano 1998,1998
Speed skating,10000m men,,Japan,Keiji SHIRAHATA,Japan,Nagano 1998,1998
Speed skating,5000m men,,Japan,Keiji SHIRAHATA,Japan,Nagano 1998,1998
Speed skating,5000m men,,Canada,Mark KNOLL,Japan,Nagano 1998,1998
Speed skating,1500m men,,Kazakhstan,Radik BIKCHENTAYEV,Japan,Nagano 1998,1998
Speed skating,5000m men,,Kazakhstan,Radik BIKCHENTAYEV,Japan,Nagano 1998,1998
Speed skating,1000m men,,France,Cedric KUENTZ,Japan,Nagano 1998,1998
Speed skating,1500m men,,France,Cedric KUENTZ,Japan,Nagano 1998,1998
Speed skating,5000m men,,France,Cedric KUENTZ,Japan,Nagano 1998,1998
Speed skating,1500m men,,Russian Federation,Vadim SAYUTIN,Japan,Nagano 1998,1998
Speed skating,10000m men,,Russian Federation,Vadim SAYUTIN,Japan,Nagano 1998,1998
Speed skating,5000m men,,Russian Federation,Vadim SAYUTIN,Japan,Nagano 1998,1998
Speed skating,1500m men,,Germany,Rene TAUBENRAUCH,Japan,Nagano 1998,1998
Speed skating,10000m men,,Germany,Rene TAUBENRAUCH,Japan,Nagano 1998,1998
Speed skating,5000m men,,Germany,Rene TAUBENRAUCH,Japan,Nagano 1998,1998
Speed skating,5000m women,,Netherlands,Tonny DE JONG,Japan,Nagano 1998,1998
Speed skating,3000m women,,Netherlands,Tonny DE JONG,Japan,Nagano 1998,1998
Speed skating,1500m women,,Netherlands,Tonny DE JONG,Japan,Nagano 1998,1998
Speed skating,5000m women,,Kazakhstan,Lyudmila PROKASHEVA,Japan,Nagano 1998,1998
Speed skating,3000m women,,Kazakhstan,Lyudmila PROKASHEVA,Japan,Nagano 1998,1998
Speed skating,1500m women,,Kazakhstan,Lyudmila PROKASHEVA,Japan,Nagano 1998,1998
Speed skating,10000m men,,Netherlands,Gianni ROMME,Japan,Nagano 1998,1998
Speed skating,5000m men,,Netherlands,Gianni ROMME,Japan,Nagano 1998,1998
Speed skating,10000m men,,Norway,Kjell STORELID,Japan,Nagano 1998,1998
Speed skating,5000m men,,Norway,Kjell STORELID,Japan,Nagano 1998,1998
Speed skating,1000m women,,Netherlands,Annamarie THOMAS,Japan,Nagano 1998,1998
Speed skating,3000m women,,Netherlands,Annamarie THOMAS,Japan,Nagano 1998,1998
Speed skating,1500m women,,Netherlands,Annamarie THOMAS,Japan,Nagano 1998,1998
Speed skating,5000m women,,Austria,Emese HUNYADY,Japan,Nagano 1998,1998
Speed skating,3000m women,,Austria,Emese HUNYADY,Japan,Nagano 1998,1998
Speed skating,500m women,,Austria,Emese HUNYADY,Japan,Nagano 1998,1998
Speed skating,1500m women,,Austria,Emese HUNYADY,Japan,Nagano 1998,1998
Speed skating,1000m women,,United States of America,Becky SUNDSTROM,Japan,Nagano 1998,1998
Speed skating,500m women,,United States of America,Becky SUNDSTROM,Japan,Nagano 1998,1998
Speed skating,1500m women,,United States of America,Becky SUNDSTROM,Japan,Nagano 1998,1998
Speed skating,3000m women,,People's Republic of China,Li SONG,Japan,Nagano 1998,1998
Speed skating,1500m women,,People's Republic of China,Li SONG,Japan,Nagano 1998,1998
Speed skating,5000m women,,Russian Federation,Tatyana TRAPEZNIKOVA,Japan,Nagano 1998,1998
Speed skating,3000m women,,Russian Federation,Tatyana TRAPEZNIKOVA,Japan,Nagano 1998,1998
Speed skating,1500m women,,Russian Federation,Tatyana TRAPEZNIKOVA,Japan,Nagano 1998,1998
Speed skating,1000m women,,Hungary,Krisztina EGYED,Japan,Nagano 1998,1998
Speed skating,500m women,,Hungary,Krisztina EGYED,Japan,Nagano 1998,1998
Speed skating,1500m women,,Hungary,Krisztina EGYED,Japan,Nagano 1998,1998
Speed skating,3000m women,,Canada,Cindy OVERLAND,Japan,Nagano 1998,1998
Speed skating,1500m women,,Canada,Cindy OVERLAND,Japan,Nagano 1998,1998
Speed skating,3000m women,,Republic of Korea,Eun-Bi BAK,Japan,Nagano 1998,1998
Speed skating,1500m women,,Republic of Korea,Eun-Bi BAK,Japan,Nagano 1998,1998
Speed skating,3000m women,,Belarus,Svetlana CHEPELNIKOVA,Japan,Nagano 1998,1998
Speed skating,1000m women,,Latvia,Ilonda LUSE,Japan,Nagano 1998,1998
Speed skating,3000m women,,Latvia,Ilonda LUSE,Japan,Nagano 1998,1998
Speed skating,1500m women,,Latvia,Ilonda LUSE,Japan,Nagano 1998,1998
Speed skating,1000m women,,Canada,Catriona LE MAY DOAN,Japan,Nagano 1998,1998
Speed skating,500m women,,Canada,Catriona LE MAY DOAN,Japan,Nagano 1998,1998
Speed skating,1500m women,,Canada,Catriona LE MAY DOAN,Japan,Nagano 1998,1998
Speed skating,1000m women,,Germany,Monique GARBRECHT-ENFELDT,Japan,Nagano 1998,1998
Speed skating,500m women,,Germany,Monique GARBRECHT-ENFELDT,Japan,Nagano 1998,1998
Speed skating,500m women,,Netherlands,Andrea NUYT,Japan,Nagano 1998,1998
Speed skating,1000m women,,Belarus,Anzhelika KOTYUGA,Japan,Nagano 1998,1998
Speed skating,500m women,,Belarus,Anzhelika KOTYUGA,Japan,Nagano 1998,1998
Speed skating,1000m women,,Japan,Eriko SANMIYA,Japan,Nagano 1998,1998
Speed skating,500m women,,Japan,Eriko SANMIYA,Japan,Nagano 1998,1998
Speed skating,1000m women,,Netherlands,Marieke WIJSMAN,Japan,Nagano 1998,1998
Speed skating,500m women,,Netherlands,Marieke WIJSMAN,Japan,Nagano 1998,1998
Speed skating,1000m women,,Canada,Susan AUCH,Japan,Nagano 1998,1998
Speed skating,500m women,,Canada,Susan AUCH,Japan,Nagano 1998,1998
Speed skating,500m women,,People's Republic of China,Hua JIN,Japan,Nagano 1998,1998
Speed skating,1000m women,,People's Republic of China,Chunyuan YANG,Japan,Nagano 1998,1998
Speed skating,500m women,,People's Republic of China,Chunyuan YANG,Japan,Nagano 1998,1998
Speed skating,1500m men,,Norway,Adne SONDRAL,Japan,Nagano 1998,1998
Speed skating,1000m men,,Netherlands,Ids POSTMA,Japan,Nagano 1998,1998
Speed skating,500m men,,Netherlands,Ids POSTMA,Japan,Nagano 1998,1998
Speed skating,1500m men,,Netherlands,Ids POSTMA,Japan,Nagano 1998,1998
Speed skating,1500m men,,Netherlands,Rintje RITSMA,Japan,Nagano 1998,1998
Speed skating,10000m men,,Netherlands,Rintje RITSMA,Japan,Nagano 1998,1998
Speed skating,5000m men,,Netherlands,Rintje RITSMA,Japan,Nagano 1998,1998
Speed skating,1000m men,,Japan,Hiroyuki NOAKE,Japan,Nagano 1998,1998
Speed skating,1500m men,,Japan,Hiroyuki NOAKE,Japan,Nagano 1998,1998
Speed skating,5000m men,,Japan,Hiroyuki NOAKE,Japan,Nagano 1998,1998
Speed skating,1000m men,,Kazakhstan,Sergey TSYBENKO,Japan,Nagano 1998,1998
Speed skating,1500m men,,Kazakhstan,Sergey TSYBENKO,Japan,Nagano 1998,1998
Speed skating,1500m men,,Canada,Kevin MARSHALL,Japan,Nagano 1998,1998
Speed skating,1000m men,,Hungary,Zsolt BALO,Japan,Nagano 1998,1998
Speed skating,500m men,,Hungary,Zsolt BALO,Japan,Nagano 1998,1998
Speed skating,1500m men,,Hungary,Zsolt BALO,Japan,Nagano 1998,1998
Speed skating,1000m men,,Germany,Christian BREUER,Japan,Nagano 1998,1998
Speed skating,500m men,,Germany,Christian BREUER,Japan,Nagano 1998,1998
Speed skating,1500m men,,Germany,Christian BREUER,Japan,Nagano 1998,1998
Speed skating,1000m men,,Russian Federation,Sergey KLEVCHENYA,Japan,Nagano 1998,1998
Speed skating,500m men,,Russian Federation,Sergey KLEVCHENYA,Japan,Nagano 1998,1998
Speed skating,1000m men,,Japan,Manabu HORII,Japan,Nagano 1998,1998
Speed skating,500m men,,Japan,Manabu HORII,Japan,Nagano 1998,1998
Speed skating,1000m men,,Poland,Pawel ABRATKIEWICZ,Japan,Nagano 1998,1998
Speed skating,500m men,,Poland,Pawel ABRATKIEWICZ,Japan,Nagano 1998,1998
Speed skating,500m men,,Germany,Michael KUENZEL,Japan,Nagano 1998,1998
Speed skating,1000m men,,Canada,Patrick BOUCHARD,Japan,Nagano 1998,1998
Speed skating,500m men,,Canada,Patrick BOUCHARD,Japan,Nagano 1998,1998
Speed skating,1000m men,,Poland,Tomasz SWIST,Japan,Nagano 1998,1998
Speed skating,500m men,,Poland,Tomasz SWIST,Japan,Nagano 1998,1998
Speed skating,1000m men,,Italy,Davide CARTA,Japan,Nagano 1998,1998
Speed skating,500m men,,Italy,Davide CARTA,Japan,Nagano 1998,1998
Speed skating,1500m men,,Italy,Davide CARTA,Japan,Nagano 1998,1998
Speed skating,500m men,,United States of America,Marc PELCHAT,Japan,Nagano 1998,1998
Speed skating,1000m men,,Norway,Grunde NJÖS,Japan,Nagano 1998,1998
Speed skating,500m men,,Norway,Grunde NJÖS,Japan,Nagano 1998,1998
Figure skating,Individual men,,Russian Federation,Ilia KULIK,Japan,Nagano 1998,1998
Figure skating,Individual men,,France,Philippe CANDELORO,Japan,Nagano 1998,1998
Figure skating,Individual men,,Great Britain,Steven COUSINS,Japan,Nagano 1998,1998
Figure skating,Individual men,,People's Republic of China,Zhengxin GUO,Japan,Nagano 1998,1998
Figure skating,Individual men,,Denmark,Michael TYLLESEN,Japan,Nagano 1998,1998
Figure skating,Individual men,,Ukraine,V'iacheslav Zahorodniuk,Japan,Nagano 1998,1998
Figure skating,Individual men,,Canada,Jeff LANGDON,Japan,Nagano 1998,1998
Figure skating,Individual men,,Hungary,Szabolcs VIDRAI,Japan,Nagano 1998,1998
Figure skating,Individual men,,Azerbaijan,Igor PASHKEVITCH,Japan,Nagano 1998,1998
Figure skating,Individual men,,Japan,Yamato TAMURA,Japan,Nagano 1998,1998
Figure skating,Individual men,,Israel,Michael SHMERKIN,Japan,Nagano 1998,1998
Figure skating,Individual men,,Estonia,Margus HERNITS,Japan,Nagano 1998,1998
Figure skating,Individual men,,Romania,Cornel GHEORGHE,Japan,Nagano 1998,1998
Figure skating,Individual men,,Switzerland,Patrick MEIER,Japan,Nagano 1998,1998
Figure skating,Individual men,,Italy,Gilberto VIADANA,Japan,Nagano 1998,1998
Figure skating,Individual men,,Republic of Korea,Kyu-Hyun LEE,Japan,Nagano 1998,1998
Figure skating,Individual women,,United States of America,Tara LIPINSKI,Japan,Nagano 1998,1998
Figure skating,Individual women,,People's Republic of China,Lu CHEN,Japan,Nagano 1998,1998
Figure skating,Individual women,,Uzbekistan,Tatiana MALININA,Japan,Nagano 1998,1998
Figure skating,Individual women,,France,Surya BONALY,Japan,Nagano 1998,1998
Figure skating,Individual women,,Ukraine,Yulia LAVRENCHUK,Japan,Nagano 1998,1998
Figure skating,Individual women,,Australia,Joanne CARTER,Japan,Nagano 1998,1998
Figure skating,Individual women,,Austria,Julia LAUTOWA,Japan,Nagano 1998,1998
Figure skating,Individual women,,Azerbaijan,Yuliya Vorobyova,Japan,Nagano 1998,1998
Figure skating,Individual women,,United States of America,Nicole BOBEK,Japan,Nagano 1998,1998
Figure skating,Individual women,,Czech Republic,Lenka KULOVANA,Japan,Nagano 1998,1998
Figure skating,Individual women,,Poland,Anna RECHNIO,Japan,Nagano 1998,1998
Figure skating,Individual women,,Finland,Alisa DREI,Japan,Nagano 1998,1998
Figure skating,Individual women,,Spain,Marta ANDRADE VIDAL,Japan,Nagano 1998,1998
Figure skating,Individual women,,South Africa,Shirene HUMAN,Japan,Nagano 1998,1998
Speed skating,5000m women,,Germany,Gunda NIEMANN-STIRNEMANN,Japan,Nagano 1998,1998
Speed skating,3000m women,,Germany,Gunda NIEMANN-STIRNEMANN,Japan,Nagano 1998,1998
Speed skating,1500m women,,Germany,Gunda NIEMANN-STIRNEMANN,Japan,Nagano 1998,1998
Speed skating,5000m women,,Netherlands,Carla ZIJLSTRA,Japan,Nagano 1998,1998
Speed skating,3000m women,,Netherlands,Carla ZIJLSTRA,Japan,Nagano 1998,1998
Speed skating,5000m women,,United States of America,Kirstin HOLUM,Japan,Nagano 1998,1998
Speed skating,3000m women,,United States of America,Kirstin HOLUM,Japan,Nagano 1998,1998
Speed skating,5000m women,,Italy,Elena BELCI,Japan,Nagano 1998,1998
Speed skating,3000m women,,Italy,Elena BELCI,Japan,Nagano 1998,1998
Speed skating,5000m women,,Japan,Mie UEHARA,Japan,Nagano 1998,1998
Speed skating,3000m women,,Japan,Mie UEHARA,Japan,Nagano 1998,1998
Speed skating,1500m women,,Japan,Mie UEHARA,Japan,Nagano 1998,1998
Speed skating,5000m women,,Norway,Anette TÖNSBERG,Japan,Nagano 1998,1998
Speed skating,3000m women,,Norway,Anette TÖNSBERG,Japan,Nagano 1998,1998
Speed skating,1500m women,,Norway,Anette TÖNSBERG,Japan,Nagano 1998,1998
Speed skating,5000m women,,Germany,Heike WARNICKE,Japan,Nagano 1998,1998
Speed skating,1000m women,,United States of America,Moira D'ANDREA,Japan,Nagano 1998,1998
Speed skating,500m women,,United States of America,Moira D'ANDREA,Japan,Nagano 1998,1998
